103,94
110,103
110,117
30,19
30,37
37,30
9,14
14,9
14,20
20,14
20,97
35,43
43,72
72,43
101,72
101,102
102,101
112,102
2,56
56,87
87,56
86,56
91,86
91,100
14,95
95,14
108,95
117,108
19,56
26,28
28,34
34,28
42,34
42,60
60,42
60,73
73,60
30,29
31,30
31,66
66,31
67,66
88,67
1,14
14,1
14,38
38,47
47,53
53,47
86,53
99,86
99,107
34,108
19,34
34,19
37,34
56,37
56,57
57,56
57,82
82,57
39,32
39,49
56,49
99,56
11,39
39,11
39,78
78,39
78,86
86,91
18,0
28,18
28,31
31,34
34,31
34,67
67,34
67,72
72,78
78,85
85,99
102,99
6,0
11,6
43,11
43,60
60,43
60,113
113,60
84,97
97,99
99,102
102,99
42,32
101,42
101,110
110,101
1,60
60,72
72,60
85,72
85,119
11,14
14,11
14,60
81,60
81,105
105,81
0,14
14,31
31,14
31,67
67,68
68,81
81,102
111,102
112,111
0,14
14,0
29,14
60,29
60,102
102,60
11,12
12,11
12,18
18,12
46,18
15,42
42,46
73,46
73,102
106,102
106,108
108,106
6,12
12,6
12,18
18,12
47,18
47,72
72,47
108,72
18,30
30,32
32,93
93,32
16,3
37,16
49,37
49,72
72,86
86,72
14,0
14,15
18,15
18,30
30,18
30,31
42,31
42,49
49,42
57,49
57,60
60,57
91,60
91,116
116,91
12,19
19,12
19,37
37,19
37,71
71,37
112,71
15,18
18,15
18,78
78,98
98,108
108,98
44,18
81,44
81,93
93,81
93,102
102,108
108,110
18,19
19,111
111,19
67,99
76,100
100,76
102,100
111,102
2,19
19,2
19,56
56,19
56,57
57,94
111,94
19,42
50,42
50,51
51,70
14,43
43,14
43,57
72,57
72,98
98,72
98,111
111,117
117,111
16,49
49,56
1,6
36,6
36,42
42,43
43,42
56,43
56,68
68,56
111,68
115,111
20,39
39,20
39,46
46,39
46,56
56,46
56,67
67,56
75,67
75,116
56,60
86,60
86,102
102,111
6,18
18,6
21,18
21,44
44,97
97,99
108,99
115,108
115,117
14,18
18,14
18,63
63,89
89,98
98,89
3,30
30,75
87,75
87,94
117,94
19,18
26,19
26,90
90,99
99,101
101,99
101,117
117,101
78,88
88,78
88,108
115,108
115,116
116,115
19,34
34,19
34,44
44,34
44,48
48,44
48,50
50,87
98,87
98,110
110,98
6,11
11,6
11,12
12,34
34,48
48,108
108,48
108,111
111,116
116,111
28,56
56,66
88,66
88,117
110,91
1,16
16,1
16,28
33,28
33,42
48,42
48,85
85,101
101,85
103,101
37,14
37,42
42,37
72,42
72,78
78,72
78,86
86,87
87,86
87,117
117,87
11,6
91,11
91,117
101,16
34,74
74,34
90,74
90,100
100,90
20,33
33,20
33,72
72,33
72,108
108,72
111,108
117,111
3,2
3,14
14,3
6,4
6,89
89,6
89,111
111,89
4,16
60,16
60,111
111,60
29,26
32,29
32,60
60,63
63,60
69,63
88,69
88,117
117,88
20,15
20,56
99,56
99,101
101,99
111,101
111,116
116,111
116,117
117,116
19,42
42,19
42,72
72,42
75,72
77,75
98,77
101,98
117,101
16,4
16,60
60,16
60,111
111,60
3,29
0,18
18,0
18,28
28,67
72,67
29,16
43,29
99,43
14,15
44,15
44,70
70,44
86,70
117,86
56,67
67,73
90,73
72,76
76,94
23,26
26,28
28,26
28,38
38,28
15,1
18,15
18,108
108,18
108,116
6,30
30,6
30,32
32,35
35,32
35,56
44,18
86,44
99,86
6,10
10,6
10,16
16,18
18,20
46,20
46,49
49,56
67,56
67,78
86,78
86,99
107,99
107,116
116,107
117,116
26,33
33,26
44,33
86,44
86,94
94,86
75,30
12,19
19,12
19,39
39,19
39,116
86,67
86,115
117,115
3,4
18,4
34,18
42,34
42,43
43,56
56,43
56,86
86,56
93,86
93,97
99,97
99,113
113,119
119,113
48,16
48,86
86,48
115,86
11,6
11,12
12,11
12,34
48,34
48,108
108,48
67,99
29,26
29,56
56,29
29,46
46,29
46,81
81,46
81,110
14,28
28,14
2,19
19,2
19,37
37,19
37,46
46,37
94,46
94,101
6,42
69,42
69,78
78,69
88,78
88,100
12,11
12,32
111,32
18,24
24,18
24,26
26,30
30,26
30,86
86,30
0,46
46,57
57,46
67,57
67,72
72,67
72,111
1,18
71,18
71,72
72,116
116,72
14,28
28,14
28,35
35,67
67,35
67,86
89,86
89,111
111,89
9,12
12,29
56,29
72,56
72,87
12,1
49,12
60,49
60,101
101,111
19,16
112,19
116,112
12,14
14,12
16,14
16,56
56,16
56,108
35,49
30,42
42,30
42,67
72,67
72,102
102,72
102,108
108,111
111,117
15,11
15,28
33,28
33,37
37,33
56,37
89,56
111,89
112,111
6,18
18,6
34,18
46,34
46,94
94,111
111,94
22,25
25,22
30,25
30,34
34,30
34,56
56,72
72,56
83,72
83,90
22,19
22,72
72,111
116,111
46,18
46,102
102,46
11,19
19,11
19,28
28,117
117,28
19,35
35,19
38,35
38,72
72,38
72,86
86,72
91,86
18,30
30,18
30,32
32,93
93,32
4,14
14,30
30,14
30,56
56,76
76,99
99,76
99,115
117,115
16,4
16,60
60,111
12,18
18,12
18,19
19,18
19,21
21,26
26,21
26,57
57,26
118,57
14,11
14,15
15,66
66,15
66,83
83,66
108,83
108,110
110,108
30,2
56,30
56,83
83,56
83,86
91,86
103,91
26,37
37,26
72,37
110,72
110,111
111,110
32,38
38,63
63,38
100,63
100,110
29,75
75,81
81,115
115,81
5,14
14,5
28,14
28,34
34,49
49,60
60,99
99,118
19,26
26,19
26,60
63,60
116,63
32,55
55,91
91,117
117,91
8,56
56,78
101,78
85,63
104,85
104,111
32,18
32,35
35,104
6,1
6,29
29,6
34,29
34,49
49,34
56,49
56,86
93,86
18,31
31,46
56,46
90,56
94,90
6,57
57,72
72,57
72,108
108,116
53,2
56,53
56,91
91,56
91,115
115,91
117,115
118,117
32,52
52,111
111,52
60,1
1,3
3,5
5,3
19,5
37,19
37,39
39,90
90,117
28,102
102,111
111,102
30,54
60,54
60,111
111,60
111,112
112,111
14,77
77,14
77,90
90,110
110,90
1,3
3,1
6,3
6,42
42,6
42,87
87,42
51,33
51,72
72,51
72,97
58,76
76,111
18,28
28,18
34,28
34,37
37,79
111,79
117,111
28,99
99,28
99,114
114,99
5,29
34,29
34,42
42,56
56,59
59,70
70,76
119,76
19,43
43,86
90,86
90,100
100,90
115,100
34,35
35,67
67,35
75,67
10,16
16,19
19,56
99,56
99,111
111,113
113,111
3,14
14,60
60,14
60,72
72,60
72,94
94,72
26,15
26,41
41,26
41,43
43,84
102,84
110,102
110,115
115,110
3,10
10,3
14,10
14,41
41,56
56,41
56,108
108,56
108,115
115,108
19,34
34,19
34,42
42,34
42,66
81,66
14,83
3,1
3,5
5,3
5,19
37,19
37,39
90,39
90,117
117,90
18,14
18,28
28,34
34,28
39,34
72,39
72,85
85,72
110,85
14,18
18,14
19,18
19,28
28,19
28,30
30,37
37,30
67,37
67,99
30,34
34,39
39,34
39,44
44,39
44,87
87,90
98,90
98,118
118,98
42,46
46,56
67,56
113,67
115,113
116,115
56,47
56,67
67,69
76,69
76,110
110,76
16,4
16,60
60,81
81,111
111,112
112,111
6,34
34,6
56,34
56,88
88,56
88,115
19,30
30,19
30,56
56,30
56,74
74,117
117,74
18,4
18,30
30,37
37,30
34,38
38,34
42,38
42,76
94,76
94,97
97,94
97,118
12,1
12,37
37,46
46,37
46,102
102,46
72,118
118,72
11,12
12,11
12,32
32,12
34,32
34,49
49,70
70,78
78,70
111,78
116,42
34,46
46,34
46,56
56,46
56,61
67,61
67,74
74,67
74,94
94,74
97,94
97,101
101,97
101,112
112,101
14,60
60,14
60,93
32,44
44,32
56,44
56,72
72,56
72,74
74,72
74,98
6,56
56,63
63,56
66,63
72,66
76,72
86,76
91,86
18,20
20,46
46,20
46,62
72,62
111,72
0,14
14,22
22,89
89,116
116,89
12,19
19,12
19,28
28,33
33,28
33,41
41,67
67,41
67,101
101,67
114,101
116,114
19,18
19,26
26,19
26,34
41,34
49,41
62,49
62,68
68,72
72,68
76,72
76,99
99,113
119,113
32,56
6,10
12,10
15,12
15,19
19,15
20,19
20,50
50,20
50,56
56,100
100,56
6,8
8,6
18,8
18,26
26,18
26,36
102,36
48,23
48,49
49,48
49,76
76,49
76,90
90,76
90,102
102,106
106,102
110,106
32,18
32,44
44,32
44,49
49,44
32,26
32,90
20,28
28,74
74,28
74,85
85,110
34,48
48,34
48,49
49,48
67,49
67,87
91,87
91,97
97,91
115,97
14,41
41,56
56,41
100,56
100,115
115,100
14,25
25,87
87,25
87,89
89,87
89,98
24,0
24,49
49,24
85,49
86,85
4,28
28,34
34,28
34,37
37,34
37,61
61,117
2,20
20,2
20,38
38,20
38,43
94,43
113,94
18,19
19,18
24,19
26,24
26,34
34,26
34,43
60,43
60,91
91,113
113,91
2,39
39,2
90,39
12,4
12,14
14,12
14,44
44,14
44,66
66,44
66,86
117,86
6,19
19,6
56,19
1,15
15,1
15,16
16,84
84,16
84,99
99,84
8,15
15,19
19,99
19,102
102,19
102,116
116,102
20,34
34,67
67,83
85,83
85,94
94,113
113,94
19,44
70,44
111,70
111,117
18,30
30,18
46,30
46,63
63,110
110,63
34,42
42,34
42,43
43,94
94,43
94,97
97,102
102,97
0,2
2,57
57,2
57,86
86,57
86,97
97,86
78,56
78,86
86,98
98,86
101,98
101,111
6,1
6,14
34,14
38,34
38,49
49,38
53,49
67,53
67,86
86,99
99,116
116,99
29,34
34,29
34,48
48,34
58,48
58,111
111,116
116,111
1,2
2,1
26,2
26,65
65,86
86,65
16,26
26,16
35,26
35,38
38,35
56,38
67,56
67,72
72,85
85,90
90,85
90,102
102,90
110,102
111,110
10,16
16,10
16,20
20,16
20,110
110,20
14,18
18,14
18,56
56,18
14,18
18,67
67,18
91,67
14,1
19,14
19,34
34,19
34,48
48,49
70,49
70,86
116,86
39,44
44,39
44,47
47,88
14,72
72,98
4,14
14,32
32,14
60,32
33,44
44,33
44,101
101,44
12,1
12,41
41,12
41,66
66,41
83,66
114,83
37,74
74,94
113,94
14,18
67,18
67,91
91,67
4,16
16,18
18,16
46,18
46,54
53,67
67,72
72,85
85,72
38,28
38,56
56,38
56,67
67,56
67,101
101,67
2,14
14,2
14,68
68,101
18,30
30,18
30,56
63,56
63,93
6,13
13,22
22,13
22,30
59,30
59,81
81,85
111,85
14,34
34,14
34,46
46,34
46,81
81,46
81,101
101,81
46,26
46,55
55,72
72,55
86,72
86,113
14,18
18,14
18,56
56,18
1,42
42,1
42,46
98,46
15,12
15,31
31,15
41,31
74,41
18,11
18,19
19,18
19,56
56,19
56,72
72,56
60,32
60,87
87,115
115,87
20,39
39,20
39,48
48,39
48,115
115,48
30,42
42,30
42,82
82,94
46,60
60,66
67,0
67,99
11,44
60,44
60,91
91,60
29,72
76,72
76,99
99,117
6,38
38,6
110,38
110,118
118,110
37,42
42,37
42,66
66,42
66,67
67,90
4,14
14,81
6,11
11,26
26,11
26,30
85,30
85,90
90,85
90,110
110,117
30,38
38,60
60,38
102,60
102,117
12,4
12,99
99,12
99,115
115,116
6,5
15,6
15,26
26,15
46,26
60,46
13,39
39,56
56,67
67,99
99,67
113,99
4,12
12,4
12,14
14,44
44,91
91,44
1,15
15,1
30,15
30,34
34,46
46,34
46,56
56,46
85,56
85,101
101,85
101,111
111,115
115,116
116,115
18,28
28,18
28,119
4,34
34,4
43,34
43,49
14,91
1,16
16,1
16,32
32,98
98,115
115,98
4,1
4,11
11,4
11,56
56,11
18,30
30,66
66,30
44,48
48,44
60,48
9,5
99,9
99,117
32,11
32,60
60,116
116,117
12,6
12,15
15,12
15,28
28,15
40,28
67,40
67,78
116,78
14,66
66,67
67,66
108,67
108,115
115,108
6,84
108,84
111,108
1,86
86,1
0,4
14,4
14,19
19,14
43,19
26,86
86,99
99,86
4,34
34,44
44,46
46,44
46,60
69,60
69,76
76,69
14,4
14,33
54,33
110,54
110,111
111,116
116,117
117,118
118,117
1,6
6,30
42,30
42,53
53,60
60,53
72,60
72,75
75,83
83,86
86,83
99,86
99,101
101,108
108,101
12,18
60,18
71,60
71,114
114,71
2,43
43,2
43,78
78,43
18,30
34,30
57,34
67,57
90,67
5,34
34,5
108,34
5,19
19,5
19,44
59,44
30,57
57,30
57,86
102,86
110,102
6,3
13,6
33,13
33,50
50,33
62,50
62,67
67,62
67,91
91,102
102,117
49,56
56,49
56,60
60,56
60,91
91,110
110,91
110,111
111,110
117,111
29,86
86,87
87,86
87,102
102,87
110,102
30,19
30,32
32,30
32,60
60,32
93,60
93,99
99,93
6,4
59,6
59,74
74,78
78,108
108,78
108,110
110,108
110,111
111,115
14,28
28,14
28,30
30,28
38,30
38,55
55,119
119,55
42,56
8,18
34,18
38,34
57,38
2,14
14,2
14,19
19,14
19,30
30,42
42,30
42,56
56,42
56,99
16,19
19,16
34,19
34,67
2,6
6,2
6,10
10,6
10,72
72,10
72,81
28,54
54,28
57,54
6,11
20,11
33,20
33,34
59,34
59,66
66,76
76,66
76,93
93,76
93,101
101,93
14,19
19,85
85,116
46,4
46,78
78,46
78,108
108,78
108,110
6,20
12,26
26,12
103,26
103,115
12,3
19,12
19,28
28,19
30,28
34,30
34,86
86,34
111,86
102,18
102,116
2,4
38,4
60,38
60,81
81,103
103,110
110,103
110,112
112,117
2,5
5,14
14,5
14,16
16,14
16,28
28,41
41,28
14,26
26,14
33,26
33,93
28,25
44,28
67,44
67,74
74,98
98,102
102,98
102,108
108,102
108,110
110,108
18,21
26,21
26,30
30,26
30,34
34,30
34,38
38,34
86,38
18,43
43,18
43,108
108,43
16,18
31,18
39,31
39,84
84,39
84,85
85,84
86,85
102,86
102,111
111,102
2,14
14,86
86,111
111,86
28,94
94,28
94,113
4,34
34,4
46,34
46,50
50,46
50,75
75,86
4,8
8,4
8,24
24,8
24,49
49,57
118,57
30,34
35,34
15,2
15,18
72,18
45,15
67,45
67,74
74,67
74,83
83,74
98,83
98,100
100,98
100,110
116,110
1,28
28,54
57,54
115,57
11,5
11,29
29,11
29,91
91,29
91,117
11,30
30,11
30,113
113,30
14,34
34,14
42,34
42,44
44,42
44,98
98,44
63,44
63,68
18,30
30,34
34,30
57,34
57,67
67,90
76,2
87,76
33,2
85,33
1,32
32,34
34,32
34,44
113,44
21,23
23,21
33,23
72,33
78,72
78,94
94,78
23,67
112,67
4,60
60,110
14,117
117,14
14,28
28,14
42,28
42,63
63,42
116,63
91,74
91,100
100,91
1,18
18,29
29,18
29,30
39,30
39,49
56,49
56,60
60,56
60,72
91,72
11,108
70,14
90,70
90,116
116,90
16,67
67,16
78,67
93,78
1,3
3,44
44,48
48,56
6,2
6,9
9,49
49,56
56,57
57,56
72,57
72,100
100,102
102,100
110,102
14,15
15,14
15,38
38,67
67,110
6,56
56,58
58,110
110,58
110,116
116,118
13,3
76,13
76,84
84,76
84,89
117,34
5,19
19,5
19,66
66,19
66,72
72,66
72,75
75,72
75,101
18,21
21,41
41,21
48,41
48,67
67,48
42,108
1,14
18,14
18,20
21,20
21,30
30,47
70,47
30,56
66,56
66,107
32,54
56,54
56,102
16,43
43,110
110,43
67,29
67,98
98,100
100,98
100,112
18,56
56,18
88,56
88,100
100,111
111,100
14,48
48,14
48,99
99,48
99,116
76,14
76,102
102,76
102,111
111,102
13,16
16,13
56,16
56,98
98,117
117,98
2,35
35,2
90,35
90,94
94,90
111,94
30,15
68,30
86,68
88,86
12,32
32,56
56,32
2,18
18,2
46,18
46,70
70,101
3,30
34,30
72,34
72,117
117,72
21,14
21,78
78,21
103,78
103,108
108,103
42,38
42,74
97,74
97,98
100,98
100,108
115,108
21,32
32,21
110,32
34,6
39,34
39,91
91,39
91,107
107,91
2,3
3,4
4,3
4,6
6,4
6,108
108,111
20,63
63,20
63,86
86,89
3,0
10,3
10,21
34,21
34,50
50,34
50,67
67,50
67,110
110,115
115,110
18,56
56,18
56,110
110,56
35,18
46,35
75,46
108,75
11,20
20,32
32,20
32,60
60,32
60,86
86,90
90,86
116,90
116,117
117,116
99,83
102,99
102,111
111,102
14,56
77,56
77,117
6,42
42,6
46,42
76,46
76,93
93,76
16,11
16,46
46,16
46,47
47,46
47,60
60,81
81,60
110,81
110,111
111,110
118,111
4,2
18,4
1,12
29,12
29,30
30,29
32,30
72,32
72,101
101,72
101,115
115,101
39,54
54,39
54,67
13,56
56,13
56,99
99,111
111,117
117,111
3,45
56,45
56,67
67,94
94,67
1,18
18,23
43,23
43,106
113,106
30,50
50,30
50,54
54,56
56,54
56,61
61,56
74,29
99,74
11,38
38,11
38,48
48,38
48,57
57,48
60,57
91,60
110,91
14,68
68,14
68,88
88,68
12,28
28,12
28,34
34,37
37,34
39,37
39,69
69,39
69,74
74,102
11,47
47,48
32,5
38,32
38,86
102,86
113,6
1,14
14,1
14,29
29,14
48,29
74,48
74,108
108,111
111,112
112,111
30,18
30,31
31,81
99,81
99,117
44,13
44,56
56,67
67,56
60,57
60,67
67,60
67,110
30,46
46,30
46,56
56,111
111,56
8,39
39,8
39,48
48,39
48,56
56,48
56,117
117,56
39,48
48,75
75,48
75,111
111,118
13,31
31,54
54,31
70,54
70,77
77,97
97,108
108,97
108,116
16,19
19,16
19,86
90,86
108,90
108,117
44,57
57,70
5,32
32,5
38,32
38,47
47,38
47,67
67,47
85,67
85,88
6,26
46,26
46,49
49,63
63,49
63,76
76,94
14,43
43,14
57,43
57,111
117,111
14,6
14,34
34,14
34,49
49,34
49,117
67,18
67,100
100,67
100,113
113,100
86,21
86,113
113,86
13,18
35,18
56,35
56,90
41,49
56,49
56,87
100,111
56,111
54,70
70,88
88,70
88,112
112,88
39,48
75,48
75,111
111,75
111,118
118,111
16,6
41,99
99,41
99,105
105,99
105,110
110,105
110,117
6,13
13,18
18,13
18,42
42,18
42,48
48,100
100,116
14,16
16,14
16,19
19,16
4,35
61,35
61,78
78,61
29,34
100,34
100,117
12,21
21,78
78,21
83,78
103,83
32,34
34,32
34,38
38,47
47,67
14,3
41,14
41,60
60,41
60,94
11,113
12,18
18,19
19,18
86,19
86,108
108,86
27,6
27,30
30,57
57,30
57,72
72,75
75,72
2,6
6,2
19,6
19,38
38,43
43,56
56,43
36,19
91,36
102,91
102,110
110,102
38,45
45,49
49,45
49,68
6,12
12,6
16,12
16,93
48,13
67,48
85,67
85,91
91,94
94,91
5,14
14,5
14,110
110,14
28,10
28,56
56,108
23,21
23,85
85,23
2,28
28,60
60,28
60,78
78,60
78,113
113,78
115,113
18,67
67,118
118,67
32,54
54,32
54,100
18,29
29,18
29,39
39,102
102,39
102,111
60,6
60,78
78,60
78,112
112,78
112,116
118,116
67,86
86,115
115,86
115,117
102,117
117,102
1,16
16,1
16,20
20,16
20,24
56,24
104,56
104,117
46,76
76,46
85,76
6,48
48,56
56,48
76,56
76,90
90,110
79,3
79,111
111,79
72,84
84,86
23,55
55,56
56,55
117,56
14,31
31,14
31,34
34,56
56,59
59,56
94,59
18,16
18,67
67,18
5,4
5,20
20,5
29,20
56,29
74,56
74,99
119,99
3,16
16,66
67,66
67,86
101,86
101,108
108,101
50,56
56,50
56,103
103,111
111,103
4,41
41,4
60,41
60,108
108,60
6,14
14,16
16,14
16,19
30,19
66,30
102,66
116,102
116,117
28,34
34,28
34,58
58,34
63,58
63,98
98,63
98,111
33,34
34,33
56,34
100,56
100,103
103,100
105,103
105,111
111,105
111,113
12,70
70,12
70,101
5,14
41,14
48,41
54,48
54,67
67,108
108,67
108,115
46,49
102,49
46,26
60,46
60,63
63,60
63,78
78,63
78,81
111,81
19,3
19,20
20,19
34,20
34,42
42,67
75,67
75,91
91,94
1,72
72,1
93,72
93,99
99,117
15,4
15,60
60,15
60,116
116,60
1,23
67,23
100,67
14,29
29,14
29,44
44,29
72,44
72,108
108,72
20,24
24,20
24,33
18,10
41,18
41,67
67,41
1,14
14,19
19,14
19,57
57,19
67,57
67,84
84,67
84,87
87,84
87,99
99,111
2,72
72,117
16,14
16,24
24,16
24,34
34,24
57,34
31,6
31,39
39,31
39,60
60,67
67,60
67,72
72,85
85,91
91,108
113,108
14,21
41,21
41,63
63,72
72,90
90,99
99,90
5,56
56,5
56,64
64,71
86,71
26,28
28,54
54,28
81,54
81,93
93,81
111,93
33,0
33,44
47,44
19,14
19,26
26,19
26,30
30,32
32,30
32,44
87,44
87,99
99,87
60,76
76,60
76,115
54,49
60,54
60,67
67,60
67,72
72,67
72,77
85,77
85,94
94,103
6,15
18,15
18,39
39,18
39,44
44,39
44,56
56,72
72,89
2,4
30,4
56,30
56,85
19,16
67,19
67,82
82,67
82,99
15,16
16,48
48,16
48,68
68,91
91,68
91,116
60,86
86,60
86,90
90,94
94,108
108,94
0,70
70,0
70,100
100,70
115,100
12,18
18,12
36,18
36,60
60,36
60,83
83,60
88,83
88,111
111,88
6,41
1,60
60,1
60,72
85,72
119,85
0,25
25,0
25,31
31,25
31,77
77,81
81,77
81,91
91,81
86,72
86,91
32,51
51,32
51,57
57,75
75,57
75,89
89,116
116,89
116,117
117,116
10,48
57,48
57,91
91,57
91,113
113,91
115,113
78,81
81,86
86,81
14,18
18,20
20,18
46,20
91,46
3,6
6,3
6,85
88,85
117,88
76,86
86,89
1,6
6,1
19,6
19,23
23,19
45,23
45,54
54,56
56,54
56,111
2,12
12,86
86,12
100,86
100,117
113,56
99,14
99,117
1,3
3,14
14,3
19,14
56,19
16,14
99,16
4,38
84,44
84,86
86,84
86,115
115,86
54,60
60,54
60,67
67,60
67,72
78,72
78,94
4,34
34,49
49,34
69,49
70,69
72,70
18,49
49,117
117,49
39,14
39,41
41,108
108,41
4,20
20,44
44,56
19,6
19,24
34,24
34,44
44,51
51,44
51,60
60,75
110,75
6,34
38,34
38,50
50,38
50,90
90,111
111,90
111,115
115,111
1,10
10,1
10,34
48,34
48,58
58,48
58,67
67,90
100,90
100,110
110,100
110,113
113,110
87,46
87,110
110,87
110,111
2,3
3,2
16,3
57,16
97,57
15,21
44,21
60,44
60,91
2,10
43,10
49,43
72,49
90,72
117,90
16,67
67,82
82,67
39,19
39,66
66,39
66,67
67,66
67,70
70,67
108,70
108,111
16,48
72,48
72,86
90,86
117,90
14,12
28,14
28,29
29,28
108,29
108,115
115,117
26,18
28,26
28,30
30,34
34,30
34,42
44,42
44,47
60,47
73,60
78,73
12,39
39,56
56,39
56,79
79,56
112,79
118,112
10,19
26,19
32,26
32,38
38,32
38,44
44,38
56,44
67,56
113,67
117,113
117,119
119,117
8,29
29,8
29,35
35,46
46,35
46,78
78,81
81,78
110,81
0,1
1,0
1,14
14,1
14,26
26,34
34,26
34,41
41,34
41,54
54,41
56,54
91,56
91,101
101,91
101,103
115,103
33,42
42,33
56,42
56,78
78,56
98,78
14,1
28,14
28,34
34,46
46,34
67,46
67,98
98,67
98,118
18,46
46,18
46,99
99,110
110,111
0,12
12,0
12,68
68,12
72,68
76,72
76,91
91,76
111,91
111,117
117,111
12,21
21,39
39,49
49,39
49,51
51,56
56,60
60,63
63,111
111,63
5,11
11,5
11,14
14,11
14,26
26,14
26,34
34,26
34,97
97,34
41,56
111,56
50,18
50,57
60,57
14,18
18,14
18,20
20,18
20,46
46,91
47,101
6,15
15,6
15,30
30,15
48,30
48,108
108,48
14,16
16,34
34,16
34,56
56,34
56,93
93,56
93,110
115,110
4,60
60,4
116,60
6,1
6,12
12,32
32,12
32,42
117,42
6,30
38,30
38,108
108,38
9,8
9,103
72,35
72,91
111,91
14,74
74,14
110,74
14,18
78,18
78,97
8,43
43,108
56,46
109,56
110,109
110,118
1,6
6,1
6,42
42,6
53,42
60,53
75,60
75,83
83,99
6,18
18,6
18,44
44,50
50,44
50,74
74,90
90,74
90,117
10,4
10,12
42,12
42,112
112,42
112,118
118,112
14,31
31,14
31,72
72,85
85,72
34,15
110,34
14,16
48,16
48,72
72,48
86,72
86,90
90,86
117,90
5,23
23,5
33,23
33,111
28,26
28,46
46,28
46,54
99,54
99,117
117,99
87,18
92,87
1,8
8,14
14,8
14,19
19,48
48,19
56,48
56,74
74,56
102,74
111,102
4,8
8,18
70,18
70,108
14,16
16,26
26,16
26,33
33,93
30,56
56,118
0,83
91,83
115,91
1,30
30,97
97,30
117,97
31,6
31,37
49,37
49,57
57,98
98,57
98,111
111,98
9,14
14,9
14,15
19,15
48,19
72,48
119,72
12,40
41,40
41,46
46,60
60,46
60,91
111,91
19,34
34,19
34,54
54,34
117,54
20,60
78,60
81,78
81,97
97,81
29,72
72,76
76,99
99,76
99,117
1,12
29,12
29,72
72,29
101,72
15,4
15,18
18,30
30,18
30,34
34,49
50,49
50,72
72,50
72,88
111,88
18,29
29,18
29,81
81,29
81,94
94,81
94,96
101,96
19,1
19,20
26,20
26,70
70,26
70,93
93,70
93,102
102,93
16,26
26,16
26,31
31,26
31,34
60,34
60,85
94,85
94,108
117,108
14,26
26,14
28,26
28,67
67,75
93,75
101,93
10,32
32,10
32,94
110,94
110,113
21,12
30,21
78,30
78,83
83,78
83,103
93,6
93,112
112,93
114,112
1,19
19,1
19,26
26,19
26,63
63,26
72,63
72,91
97,91
102,97
28,46
46,28
46,99
33,77
77,33
77,89
89,97
97,89
9,70
70,9
70,86
102,86
102,110
110,116
30,48
48,108
108,48
19,6
34,19
34,35
35,34
35,60
60,35
60,66
66,60
66,79
81,79
81,118
70,6
78,70
78,111
111,78
116,111
39,24
39,61
61,39
61,115
115,118
118,115
1,91
116,91
14,26
42,26
42,82
82,42
110,82
110,116
116,110
116,117
117,116
19,26
26,19
26,30
30,26
44,30
44,87
99,87
3,12
12,3
12,18
18,12
18,92
92,18
116,92
37,43
43,37
43,47
47,67
67,78
87,78
94,87
94,102
102,113
113,102
12,15
15,12
19,15
19,20
20,19
20,99
30,60
60,30
115,60
61,32
113,61
14,15
15,14
15,46
46,15
73,46
73,86
86,73
86,101
44,4
44,56
56,44
56,100
100,111
13,14
14,13
34,14
34,86
86,108
37,46
46,117
18,46
75,46
14,6
14,20
20,14
20,35
35,36
86,36
40,12
46,40
46,91
28,19
28,38
38,28
56,38
56,60
110,60
44,56
12,86
108,86
52,14
28,72
1,0
1,15
15,18
6,14
14,16
16,24
56,24
28,54
54,28
54,57
39,16
39,46
86,46
86,102
102,108
117,108
56,42
58,56
58,99
60,78
78,94
94,78
4,23
23,26
26,23
59,26
59,78
78,59
30,34
34,30
49,34
60,49
67,60
15,14
34,15
34,44
44,78
78,44
78,100
1,10
10,1
10,32
46,32
12,41
114,41
61,41
116,61
13,19
34,19
44,34
44,48
48,44
48,59
59,48
98,59
98,110
110,111
111,110
2,14
14,2
14,68
101,68
70,56
70,86
86,70
66,14
66,83
85,3
86,85
89,86
89,111
9,38
38,91
91,38
93,91
99,93
99,111
111,99
111,117
4,1
4,13
13,81
102,81
102,111
1,12
12,1
12,37
37,46
46,37
46,102
102,46
14,23
23,14
34,23
46,34
72,46
86,72
34,50
50,54
54,102
102,54
39,44
47,44
47,88
18,12
39,18
30,18
30,56
56,63
63,93
93,98
98,108
108,98
5,34
34,5
36,34
36,44
44,86
108,86
108,117
117,108
14,18
18,14
18,56
56,60
60,75
75,60
75,85
85,90
90,85
90,116
116,90
43,33
12,10
12,29
29,32
32,29
32,57
57,67
15,88
88,15
88,111
111,88
6,13
56,13
56,111
117,111
18,75
14,34
34,14
37,34
78,37
85,78
1,10
48,10
48,57
49,44
49,56
56,49
56,24
56,78
78,56
83,78
83,86
86,83
86,101
101,86
101,117
19,74
74,19
24,50
50,115
115,50
42,32
48,42
48,60
60,48
60,86
86,118
14,18
18,21
24,21
68,24
68,71
92,71
92,108
108,119
5,16
16,5
16,21
21,26
26,60
60,72
72,77
77,98
30,1
30,91
111,91
4,13
13,49
56,49
72,56
90,72
90,102
102,103
103,102
18,26
26,18
26,29
29,26
70,29
70,108
108,70
108,117
12,56
56,12
88,56
88,111
111,88
112,111
112,116
116,117
34,24
34,38
38,34
38,39
39,38
39,60
60,39
81,60
87,81
87,93
93,87
111,93
111,119
